<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.20	18:00:00	0.64297	0.64388	0.64260	0.64266	2003	0	9
2025.08.20	19:00:00	0.64267	0.64358	0.64267	0.64344	1563	0	9
2025.08.20	20:00:00	0.64344	0.64388	0.64340	0.64372	1430	0	9
2025.08.20	21:00:00	0.64372	0.64373	0.64290	0.64303	1940	0	9
2025.08.20	22:00:00	0.64303	0.64365	0.64301	0.64328	1159	0	9
2025.08.20	23:00:00	0.64328	0.64346	0.64291	0.64330	752	0	9
2025.08.21	00:00:00	0.64286	0.64338	0.64277	0.64318	339	0	15
2025.08.21	01:00:00	0.64318	0.64348	0.64316	0.64335	474	0	9
2025.08.21	02:00:00	0.64335	0.64361	0.64313	0.64349	691	0	9
2025.08.21	03:00:00	0.64348	0.64365	0.64244	0.64273	1602	0	9
2025.08.21	04:00:00	0.64273	0.64347	0.64221	0.64307	1882	0	9
2025.08.21	05:00:00	0.64306	0.64315	0.64188	0.64191	1400	0	9
2025.08.21	06:00:00	0.64192	0.64239	0.64185	0.64215	989	0	9
2025.08.21	07:00:00	0.64214	0.64242	0.64192	0.64196	779	0	9
2025.08.21	08:00:00	0.64199	0.64257	0.64142	0.64253	1181	0	9
2025.08.21	09:00:00	0.64252	0.64272	0.64192	0.64214	1805	0	9
2025.08.21	10:00:00	0.64213	0.64241	0.64164	0.64222	1676	0	9
2025.08.21	11:00:00	0.64223	0.64247	0.64185	0.64238	1437	0	9
2025.08.21	12:00:00	0.64237	0.64288	0.64227	0.64240	1135	0	9
2025.08.21	13:00:00	0.64238	0.64288	0.64234	0.64286	937	0	9
2025.08.21	14:00:00	0.64287	0.64318	0.64226	0.64228	1376	0	9
2025.08.21	15:00:00	0.64229	0.64305	0.64185	0.64199	2038	0	9
2025.08.21	16:00:00	0.64200	0.64280	0.64149	0.64197	2698	0	9
2025.08.21	17:00:00	0.64196	0.64315	0.64184	0.64254	3070	0	9
2025.08.21	18:00:00	0.64254	0.64282	0.64163	0.64193	2849	0	9
2025.08.21	19:00:00	0.64193	0.64223	0.64150	0.64218	1677	0	9
2025.08.21	20:00:00	0.64219	0.64290	0.64217	0.64260	1607	0	9
2025.08.21	21:00:00	0.64259	0.64289	0.64243	0.64245	1737	0	9
2025.08.21	22:00:00	0.64244	0.64250	0.64194	0.64212	889	0	9
2025.08.21	23:00:00	0.64212	0.64224	0.64189	0.64200	646	0	9
2025.08.22	00:00:00	0.64192	0.64211	0.64142	0.64193	486	0	10
2025.08.22	01:00:00	0.64193	0.64255	0.64193	0.64232	490	0	9
2025.08.22	02:00:00	0.64232	0.64258	0.64214	0.64251	635	0	9
2025.08.22	03:00:00	0.64248	0.64294	0.64216	0.64244	1519	0	9
2025.08.22	04:00:00	0.64245	0.64263	0.64192	0.64213	1698	0	9
2025.08.22	05:00:00	0.64213	0.64298	0.64205	0.64257	1531	0	9
2025.08.22	06:00:00	0.64256	0.64285	0.64219	0.64222	1162	0	9
2025.08.22	07:00:00	0.64222	0.64239	0.64173	0.64185	991	0	9
2025.08.22	08:00:00	0.64185	0.64188	0.64155	0.64160	1066	0	9
2025.08.22	09:00:00	0.64158	0.64219	0.64147	0.64180	1458	0	9
